Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	transmembrane	112	34.46153846153846	3.8005477675149245E-4	D13626, M13299, L12964, X56841, L06139, X05825, M83554, U14528, X51798, L05500, X04571, M63889, X04434, D13637, H24956, M60174, M74782, Z29093, U12569, Z18956, U01134, U08137, X63597, M64752, J02958, X56654, M98528, M81181, X04391, U20350, Y00406, Z24680, U18920, L41415, U14550, M63108, M96936, M34064, X04450, X06389, U17077, M97759, U28249, M20311, X67513, L02785, M27819, U17473, M83712, Y00762, D25235, U39196, M54992, M83772, Z22533, L06133, L12468, M13150, M10988, L23823, U09002, M97639, X60702, U19878, M20429, M34187, L20852, X60708, M81778, X61176, U02687, M62400, M84124, U18549, K01144, Z49205, M32215, D90312, U27185, M84426, U24660, M21868, L20469, U10301, X04297, X72304, L25615, M64099, J02988, Z29083, Y00796, M13560, X83857, U17033, D10923, L04947, D90278, U17566, M63239, D37933, M35718, D10925, X83858, M74290, U28694, L43964, U05315, D28475, X16354, L37362, U11814, M24439, M28826, D13789, M73780, M94173, X77777, L11695	324	4973	19235	1.3370472154572963	0.17277899356182025	0.005404866036418543	0.5457499482298567
GOTERM_BP_FAT	GO:0008217~regulation of blood pressure	10	3.076923076923077	3.833456697225031E-4	L25615, M74290, L32961, U37529, U03749, Z22533, M84426, X04297, L20469, M19714, L00073	302	100	13528	4.4794701986754974	0.6041516608031747	0.013340993840684656	0.6715288736671599
GOTERM_BP_FAT	GO:0001568~blood vessel development	16	4.923076923076923	3.9418057186860363E-4	X78947, D90312, X16354, X63454, X14787, U01134, L13616, X06374, M55153, M34064, L04947, Z22533, L06133, X04571, L12468, M17779, L11695	302	245	13528	2.925368293012569	0.6143874870860733	0.013520934997688139	0.6904470569905286
GOTERM_BP_FAT	GO:0030334~regulation of cell migration	13	4.0	4.006151039368642E-4	M74290, M84426, M20311, L34155, L06139, X14787, X05825, U01134, X06374, U37529, L04947, Z22533, M19714, X04434	302	169	13528	3.445746306673459	0.6203405883023922	0.013547962370788258	0.7016804054524206
GOTERM_BP_FAT	GO:0021700~developmental maturation	10	3.076923076923077	4.127894831534977E-4	L04947, X06389, L43964, H24956, X02157, D11139, M12996, M77810, L00073, X51730	302	101	13528	4.435119008589601	0.6313538949396484	0.013764367213150108	0.722931049151887
GOTERM_BP_FAT	GO:0007626~locomotory behavior	17	5.230769230769231	4.293928783173494E-4	U20350, H28929, J03358, L32961, U28694, M32215, L20431, D43768, U12569, X16707, X06374, L06133, L20469, M12849, L26081, X52479, D10925	302	274	13528	2.7792333349446516	0.6458608881828898	0.014119447232981419	0.751905723239632
GOTERM_BP_FAT	GO:0006875~cellular metal ion homeostasis	14	4.3076923076923075	4.485167389191451E-4	M74290, L25615, U28694, D43768, M84426, X83857, U37529, M55153, L20469, J03507, U18549, M16801, X52479, J00301, D10925, X83858	302	196	13528	3.1996215704824977	0.6618643529331669	0.014545982683645486	0.7852689919202627
SP_PIR_KEYWORDS	serine proteinase inhibitor	5	1.5384615384615385	4.4950338508426045E-4	D29992, U19557, Y00705, M20786, M12849	324	22	19235	13.4925645342312	0.20096666770136573	0.006212638385208136	0.6451765605385851
GOTERM_BP_FAT	GO:0001944~vasculature development	16	4.923076923076923	5.076741786833038E-4	X78947, D90312, X16354, X63454, X14787, U01134, L13616, X06374, M55153, M34064, L04947, Z22533, L06133, X04571, L12468, M17779, L11695	302	251	13528	2.855439170470436	0.7069347697054855	0.01623162497813302	0.8884074315922197
GOTERM_BP_FAT	GO:0045471~response to ethanol	8	2.4615384615384617	5.281454292628059E-4	M74290, U09002, L32961, M84426, M84409, L20469, X15215, M84124, X52479	302	64	13528	5.599337748344371	0.7210896060400231	0.01666050432124344	0.9240746164398961
UP_SEQ_FEATURE	domain:TSP N-terminal	5	1.5384615384615385	5.49938237167317E-4	L38969, J04177, D38163, M92642, X14787	324	23	19113	12.824074074074073	0.5236110600576891	0.048232703492353424	0.8981217130044516
GOTERM_MF_FAT	GO:0015276~ligand-gated ion channel activity	11	3.3846153846153846	5.547115937923166E-4	U09002, M64752, M62400, U10301, X67513, D37933, U24660, M83712, Y00762, U39196, M96936	291	127	12983	3.864301756094921	0.28317196152671276	0.046446646684526804	0.8161456934456357
GOTERM_MF_FAT	GO:0022834~ligand-gated channel activity	11	3.3846153846153846	5.547115937923166E-4	U09002, M64752, M62400, U10301, X67513, D37933, U24660, M83712, Y00762, U39196, M96936	291	127	12983	3.864301756094921	0.28317196152671276	0.046446646684526804	0.8161456934456357
GOTERM_BP_FAT	GO:0031960~response to corticosteroid stimulus	9	2.769230769230769	5.966937747349972E-4	L25615, X63597, M26393, X16707, X15215, M24439, M84124, X52479, M10988	302	85	13528	4.742968445656408	0.763696741047811	0.018561155459661416	1.043418705576915
SP_PIR_KEYWORDS	chromoprotein	7	2.1538461538461537	5.968734515897193E-4	Y00406, M17398, M13299, M60174, L11005, K03191, D00173	324	62	19235	6.702757865392274	0.25764578727251286	0.008019797475682822	0.8558536973110487
GOTERM_BP_FAT	GO:0040008~regulation of growth	19	5.846153846153846	6.401639131342755E-4	L25615, J04156, U31382, X78947, M32215, L49231, M24069, U24153, Z11933, Z29093, X05825, L13616, M27602, Z22533, U04811, X80915, L20469, L26081, L11695	302	341	13528	2.495892486065526	0.7872785349176686	0.019647645189953433	1.1190308528862936
GOTERM_BP_FAT	GO:0043065~positive regulation of apoptosis	22	6.769230769230769	6.430613740589871E-4	U09002, L43964, Z50194, L20431, L12964, X66924, L20433, X16707, X90846, M83554, U08137, M55153, D10923, M54886, X16416, U13022, L04791, L11695, X04391, X52479, J00301, M10988	302	430	13528	2.291821962113045	0.7887640035538457	0.019488348979932013	1.1240687715642461
GOTERM_BP_FAT	GO:0010035~response to inorganic substance	14	4.3076923076923075	6.789097471584187E-4	L25615, Y00406, L32961, L20431, X16707, X14787, K03191, X06374, L06133, U10301, M19714, L04791, M17779, X52479	302	205	13528	3.059150379583266	0.8063072486011854	0.020309454065979282	1.186379595053455
GOTERM_BP_FAT	GO:0055080~cation homeostasis	17	5.230769230769231	6.928023294544257E-4	M74290, L25615, U28694, L20431, D43768, M84426, X83857, U37529, L04947, M55153, L06133, L20469, J03507, U18549, M16801, X52479, J00301, D10925, X83858	302	286	13528	2.662622146065855	0.8127074691268074	0.020467678128952782	1.2105174060462742
GOTERM_BP_FAT	GO:0043068~positive regulation of programmed cell death	22	6.769230769230769	7.032193863935592E-4	U09002, L43964, Z50194, L20431, L12964, X66924, L20433, X16707, X90846, M83554, U08137, M55153, D10923, M54886, X16416, U13022, L04791, L11695, X04391, X52479, J00301, M10988	302	433	13528	2.275943288010645	0.8173674670617783	0.02052161745356751	1.2286129813337654
GOTERM_BP_FAT	GO:0010557~positive regulation of macromolecule biosynthetic process	29	8.923076923076923	7.038312977276166E-4	D10216, L49231, J02988, U21663, U15212, M77810, X14787, M83554, L08895, U18288, X13967, X04434, D13637, X55005, X52056, Z11933, X69438, X16707, D38044, M31222, X06374, D14823, M11220, X02157, Z22533, D10570, L20469, L11695, J00301, M10988	302	654	13528	1.9863094153148226	0.8176375689312032	0.02029436295707876	1.229675841508071
SP_PIR_KEYWORDS	cleavage on pair of basic residues	14	4.3076923076923075	7.050056080630152E-4	M18372, M31679, X15215, L00073, X06374, U37529, M34064, U03749, Y00064, X80915, X56654, J00123, X04434, J00301	324	271	19235	3.066944558334472	0.29666492610409434	0.009218349824307803	1.0101726523034316
UP_SEQ_FEATURE	transmembrane region	110	33.84615384615385	7.054286562008305E-4	D13626, M13299, L12964, X56841, L06139, X05825, M83554, U14528, X51798, L05500, X04571, M63889, X04434, D13637, H24956, M60174, M74782, U12569, Z29093, Z18956, U01134, U08137, X63597, M64752, J02958, X56654, M98528, M81181, X04391, U20350, Y00406, Z24680, U18920, L41415, U14550, M63108, M96936, M34064, X04450, X06389, U17077, M97759, U28249, M20311, X67513, L02785, M27819, U17473, M83712, Y00762, D25235, U39196, M54992, Z22533, L06133, L12468, M13150, M10988, L23823, U09002, M97639, X60702, U19878, M20429, M34187, L20852, X60708, M81778, X61176, U02687, M62400, M84124, U18549, K01144, Z49205, M32215, D90312, U27185, M84426, U24660, M21868, L20469, U10301, X04297, X72304, L25615, M64099, J02988, Z29083, Y00796, M13560, X83857, U17033, D10923, L04947, D90278, U17566, M63239, D37933, M35718, D10925, X83858, M74290, U28694, L43964, U05315, D28475, X16354, L37362, U11814, M28826, D13789, M73780, M94173, X77777, L11695	324	4911	19113	1.321315716041841	0.6137434097269493	0.05772049765306231	1.150681172354595
GOTERM_BP_FAT	GO:0001775~cell activation	17	5.230769230769231	7.102680661708737E-4	J04156, K01144, L43964, D13637, M32215, J02988, M29474, Y00796, M31222, X60708, X05825, M99578, M13560, X06374, M11220, U02687, L06133, M10988	302	287	13528	2.6533447169854862	0.8204547241532725	0.020236810026006746	1.2408555412057543
SP_PIR_KEYWORDS	nucleotide-binding	47	14.461538461538462	7.129156460840536E-4	M55542, M97639, M55543, X60702, L06139, M34187, D90150, X90846, X66357, U12779, U02687, L05500, X16416, U18288, M63889, X04434, D50487, X02874, H24956, U24153, Z29093, X78711, X83107, U01134, J02958, M87284, X04297, L04791, X59727, M96936, L13616, L04947, M35543, M35718, Z33998, J03358, D28475, U11814, D29767, X15573, M94173, M74525, Z22533, L06133, U33054, X77278, M16451, L11695, X52479	324	1686	19235	1.6549598728819765	0.2994375564313927	0.009083411610222969	1.021452549747659
GOTERM_BP_FAT	GO:0001502~cartilage condensation	5	1.5384615384615385	7.150199096846884E-4	X78947, J04177, M97639, X55005, X63454	302	19	13528	11.788079470198676	0.8225064956952624	0.020133629962934774	1.2491080137338462
INTERPRO	IPR003129:Laminin G, thrombospondin-type, N-terminal	5	1.5384615384615385	7.434565298090965E-4	L38969, J04177, D38163, M92642, X14787	321	22	16659	11.794817332200509	0.43766041384093046	0.07894508921797028	1.13024101039515
GOTERM_BP_FAT	GO:0010942~positive regulation of cell death	22	6.769230769230769	7.46449133099991E-4	U09002, L43964, Z50194, L20431, L12964, X66924, L20433, X16707, X90846, M83554, U08137, M55153, D10923, M54886, X16416, U13022, L04791, L11695, X04391, X52479, J00301, M10988	302	435	13528	2.265479180939332	0.8354994309693344	0.020767841500517026	1.303674414412559
SP_PIR_KEYWORDS	homodimer	8	2.4615384615384617	7.490479439665984E-4	M86407, J02988, M98331, M12996, M24439, M54992, X60708, X05825	324	89	19235	5.33638507421279	0.3119645950245903	0.009304318985047577	1.0729628350226283
GOTERM_BP_FAT	GO:0019725~cellular homeostasis	23	7.076923076923077	7.537754518441109E-4	L25615, U09002, X83857, U37529, M55153, U18549, X83858, D10925, M74290, U28694, D28475, L20431, D43768, M84426, M27819, Z11933, Y00762, X86096, L06133, L20469, J03507, M16451, M16801, J00301, X52479	302	466	13528	2.2108973083591508	0.8383888689129488	0.02073108560166037	1.3163900444648324
SP_PIR_KEYWORDS	heparin-binding	7	2.1538461538461537	7.689818103977188E-4	X78947, X14390, M12849, M34187, U11814, M63889, M17779, X14787, M35718	324	65	19235	6.393399810066477	0.3187797043409427	0.00931897828427175	1.101369921748685
GOTERM_MF_FAT	GO:0043176~amine binding	10	3.076923076923077	7.908024812267418E-4	U09002, U32989, M83772, L20469, X67513, U17566, M83712, Y00762, Z18956, M81778	291	110	12983	4.055920024992191	0.3779091888539643	0.05760771228663153	1.1616180374808494
GOTERM_BP_FAT	GO:0006357~regulation of transcription from RNA polymerase II promoter	31	9.538461538461538	8.195293719336345E-4	D10216, L16464, X83703, L49231, X66924, M24069, U15212, M77810, U15306, L08895, M29038, X16416, U08336, U18288, X13967, Z12020, X55005, L20433, X52056, Z11933, U38896, X16707, D38044, M31222, D14823, X86096, X02157, D10570, L20469, D13969, M10988, J00301	302	727	13528	1.9100904561064702	0.8621535092151191	0.02226670213959603	1.4304440487575398
GOTERM_BP_FAT	GO:0019216~regulation of lipid metabolic process	10	3.076923076923077	8.782776269278647E-4	L25615, X06374, D10923, M35543, L49231, X04297, L20469, M63108, M17779, M10988	302	112	13528	3.999526963103122	0.8804152283642341	0.023579682679647274	1.5322411530517943
GOTERM_BP_FAT	GO:0048705~skeletal system morphogenesis	10	3.076923076923077	8.782776269278647E-4	X78947, J04177, M97639, X55005, X03794, U08336, X63454, D13969, L11695, M85289	302	112	13528	3.999526963103122	0.8804152283642341	0.023579682679647274	1.5322411530517943
SP_PIR_KEYWORDS	myristate	9	2.769230769230769	9.056791831403093E-4	Z33998, D16593, Z11502, U24153, M87284, X16416, D90150, Z33905, M10988	324	119	19235	4.489962651727357	0.3637340798643911	0.01070746942663603	1.2959683707235103
GOTERM_BP_FAT	GO:0045637~regulation of myeloid cell differentiation	8	2.4615384615384617	9.099721291411041E-4	D14823, M29038, L49231, D10570, X52056, X13967, X05825, M16707, M10988	302	70	13528	5.119394512771996	0.889241590556497	0.024152478436030744	1.5871191945113217
GOTERM_BP_FAT	GO:0007229~integrin-mediated signaling pathway	8	2.4615384615384617	9.099721291411041E-4	L23823, M73780, L13616, X78947, D90312, Y00796, M20311, M92642, X16354	302	70	13528	5.119394512771996	0.889241590556497	0.024152478436030744	1.5871191945113217
SP_PIR_KEYWORDS	blocked amino end	8	2.4615384615384617	9.12578321321183E-4	J05459, U05569, J03358, D16593, Z11502, M19301, X55330, D90150	324	92	19235	5.162372517444981	0.3659227536112092	0.010539059001473339	1.3057803338878848
GOTERM_CC_FAT	GO:0009898~internal side of plasma membrane	17	5.230769230769231	9.237021508254421E-4	U31382, M55542, M55543, M31724, L02320, M81882, M60174, X73874, M12996, L10386, M37884, Z33905, X78711, X63105, L13616, M35543, X81438	266	316	12782	2.5851099267155226	0.2601191081177039	0.014243589409493551	1.2427707285999845
GOTERM_BP_FAT	GO:0055066~di-, tri-valent inorganic cation homeostasis	15	4.615384615384616	9.414936031798603E-4	M74290, L25615, U28694, L20431, D43768, M84426, X83857, U37529, L04947, M55153, L06133, L20469, U18549, X52479, J00301, D10925, X83858	302	239	13528	2.8113829698800186	0.8973737918146837	0.024707899952480905	1.641669033704285
UP_SEQ_FEATURE	glycosylation site:O-linked (GalNAc...)	8	2.4615384615384617	9.467606966202628E-4	U03749, M54886, M11220, X02157, Y00064, M21868, X51798, M60047	324	92	19113	5.129629629629629	0.7210821387018072	0.0723568106611403	1.5414744729192575
GOTERM_BP_FAT	GO:0006928~cell motion	23	7.076923076923077	9.608979914879361E-4	X78947, H28929, X74142, H24956, D90312, L20433, Y00796, Z11933, X16354, X14787, U01134, L13616, M34064, M64110, L04947, Z22533, J02958, L12468, M19714, M17779, L26081, L11695, X52479, M10988	302	475	13528	2.169006622516556	0.9020802485921532	0.02494031825806131	1.6752353331027314
GOTERM_BP_FAT	GO:0030155~regulation of cell adhesion	11	3.3846153846153846	9.748703644204193E-4	M27602, M55153, Z22533, L34155, X82494, Z29093, M19714, X14787, X60708, X05825, M10988	302	137	13528	3.5966549040460194	0.9053350006959138	0.025029928896421638	1.699398477091274
GOTERM_BP_FAT	GO:0055074~calcium ion homeostasis	13	4.0	0.0010325691978154638	M74290, L25615, U28694, D43768, M84426, X83857, U37529, L04947, M55153, L20469, U18549, X52479, D10925, X83858, J00301	302	188	13528	3.097505988445822	0.9176691291732374	0.026214209383957354	1.799120741607152
GOTERM_BP_FAT	GO:0045321~leukocyte activation	15	4.615384615384616	0.0010640290003538179	J04156, K01144, L43964, D13637, M32215, J02988, M29474, Y00796, M31222, X60708, X05825, M99578, M13560, M11220, U02687, L06133	302	242	13528	2.7765311148815064	0.9237034286222312	0.026722026252588682	1.8534532659770675
GOTERM_BP_FAT	GO:0006937~regulation of muscle contraction	8	2.4615384615384617	0.0010768130447329745	M74290, M24122, M84426, X04297, M97759, U17473, M19714, U01134, X52479	302	72	13528	4.977189109639441	0.9260273185443669	0.026761023456386646	1.875523795916434
GOTERM_MF_FAT	GO:0005230~extracellular ligand-gated ion channel activity	8	2.4615384615384617	0.001099433710313387	U09002, M64752, M62400, U10301, X67513, D37933, M83712, Y00762	291	72	12983	4.957235586101565	0.48316061421920486	0.07071137237049552	1.611547097403787
SMART	SM00210:TSPN	5	1.5384615384615385	0.0011794384735645293	L38969, J04177, D38163, M92642, X14787	199	22	9079	10.368889904065783	0.17206574453375234	0.0610006667018268	1.4148932298736039
GOTERM_BP_FAT	GO:0051216~cartilage development	8	2.4615384615384617	0.0012667815653204166	X78947, J04177, M97639, X55005, L06133, X63454, X52479, M85289	302	74	13528	4.842670485054591	0.9532878980569455	0.03109147425464398	2.202936710860015
GOTERM_BP_FAT	GO:0006952~defense response	27	8.307692307692308	0.0012963336812882803	U20350, X83703, Y00796, U15306, X14787, M13560, X83857, U37529, M98331, M97759, L11005, U18288, M15881, X83858, D10925, J00123, M74290, K01144, U28694, D13637, M84426, M27318, M81349, M18372, M20786, X16707, M54886, M10938, J03507, M10988	302	615	13528	1.9665966725892423	0.9565120384776817	0.03148621463423973	2.2537774191347726
GOTERM_CC_FAT	GO:0042995~cell projection	28	8.615384615384615	0.0013064125651021713	U01828, U09002, M13299, M86407, L02320, L13616, M64110, U37529, M34064, M35543, X04434, M74290, L20431, M81882, M84426, L02785, M83712, X06374, X63597, X71490, J02958, L06133, U10301, L20469, U33054, L12468, M19714, Y00067, L26081	266	697	12782	1.9303783130710563	0.3469939815286377	0.01918489687868663	1.7534749866890742
KEGG_PATHWAY	hsa05200:Pathways in cancer	24	7.384615384615385	0.0013072486673106054	L49231, M34187, X63105, L13616, X14445, U02687, M35543, X16416, M34667, X04571, M63889, M35718, Z12020, X04434, H24956, X52056, L34155, U11814, X63454, U08137, X06374, D14823, J02958, D10570, L11695, X52479	183	328	5085	2.0331867253098763	0.16843236655314142	0.036216436639062266	1.533479760699974
GOTERM_BP_FAT	GO:0016477~cell migration	16	4.923076923076923	0.0013361209607946252	X78947, H24956, D90312, L20433, Z11933, X16354, X14787, U01134, L13616, M34064, L04947, Z22533, J02958, L12468, L11695, X52479, M10988	302	276	13528	2.5967943180727517	0.9605043098569119	0.0321150555522246	2.32218707279781
